Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
2020-04-01,184.7700042724609,187.66000366210935,180.8600006103516,182.30999755859372,182.30999755859372,53557000.0,QQQ,-0.04248947792660651
2018-01-02,170.16000366210938,172.3000030517578,169.25999450683594,172.25999450683594,166.80401611328125,25555900.0,AAPL,0.017904565103547876
2018-01-03,172.52999877929688,174.5500030517578,171.9600067138672,172.22999572753906,166.77496337890625,29517900.0,AAPL,-0.00017417287096532785
2018-01-04,172.5399932861328,173.47000122070312,172.0800018310547,173.02999877929688,167.54962158203125,22434600.0,AAPL,0.004644931034192501
2018-01-05,173.44000244140625,175.3699951171875,173.0500030517578,175.0,169.45721435546875,23660000.0,AAPL,0.011385240715112932
2018-01-08,174.35000610351562,175.61000061035156,173.92999267578125,174.35000610351562,168.82781982421875,20567800.0,AAPL,-0.003714179615449842
2018-01-09,174.5500030517578,175.05999755859375,173.41000366210938,174.3300018310547,168.80845642089844,21584000.0,AAPL,-0.00011469320246193515
2018-01-10,173.16000366210938,174.3000030517578,173.0,174.2899932861328,168.76971435546875,23959900.0,AAPL,-0.00022950310814462416
2018-01-11,174.58999633789062,175.49000549316406,174.49000549316406,175.27999877929688,169.72837829589844,18667700.0,AAPL,0.005680307892270919
2018-01-12,176.17999267578125,177.36000061035156,175.64999389648438,177.08999633789062,171.48106384277344,25418100.0,AAPL,0.0103264142653825
2018-01-16,177.89999389648438,179.38999938964844,176.13999938964844,176.19000244140625,170.60955810546875,29565900.0,AAPL,-0.005082227260403194
2018-01-17,176.14999389648438,179.25,175.07000732421875,179.10000610351562,173.42739868164062,34386800.0,AAPL,0.01651631132195952
2018-01-18,179.3699951171875,180.10000610351562,178.25,179.25999450683594,173.5823211669922,31193400.0,AAPL,0.0008932987897485312
2018-01-19,178.61000061035156,179.5800018310547,177.41000366210938,178.4600067138672,172.8076629638672,32425100.0,AAPL,-0.004462771311715241
2018-01-22,177.3000030517578,177.77999877929688,176.60000610351562,177.0,171.3939208984375,27108600.0,AAPL,-0.008181014899352523
2018-01-23,177.3000030517578,179.44000244140625,176.82000732421875,177.0399932861328,171.43263244628906,32689100.0,AAPL,0.0002258630157279118
2018-01-24,177.25,177.3000030517578,173.1999969482422,174.22000122070312,168.7019500732422,51105100.0,AAPL,-0.015928603172458478
2018-01-25,174.50999450683594,174.9499969482422,170.52999877929688,171.11000061035156,165.69044494628906,41529000.0,AAPL,-0.017851039218252485
2018-01-26,172.0,172.0,170.05999755859375,171.50999450683594,166.0777587890625,39143000.0,AAPL,0.002337575005601611
2018-01-29,170.16000366210938,170.16000366210938,167.07000732421875,167.9600067138672,162.6402130126953,50640400.0,AAPL,-0.020698411403379136
2018-01-30,165.52999877929688,167.3699951171875,164.6999969482422,166.97000122070312,161.68157958984375,46048200.0,AAPL,-0.0058941967985293164
2018-01-31,166.8699951171875,168.44000244140625,166.5,167.42999267578125,162.12701416015625,32478900.0,AAPL,0.0027550112476788513
2018-02-01,167.1699981689453,168.6199951171875,166.75999450683594,167.77999877929688,162.46591186523438,47230800.0,AAPL,0.0020903222503274588
2018-02-02,166.0,166.8000030517578,160.10000610351562,160.5,155.41651916503906,86593800.0,AAPL,-0.04338998020731133
2018-02-05,159.10000610351562,163.8800048828125,156.0,156.49000549316406,151.53350830078125,72738500.0,AAPL,-0.02498454401835104
2018-02-06,154.8300018310547,163.72000122070312,154.0,163.02999877929688,157.8663330078125,68243800.0,AAPL,0.041791579816532254
2018-02-07,163.08999633789062,163.39999389648438,159.07000732421875,159.5399932861328,154.48687744140625,51608600.0,AAPL,-0.02140706952532434
2018-02-08,160.2899932861328,161.0,155.02999877929688,155.14999389648438,150.23594665527344,54390500.0,AAPL,-0.027516452248477208
2018-02-09,157.07000732421875,157.88999938964844,150.24000549316406,156.41000366210938,152.07354736328125,70672600.0,AAPL,0.012231431617522937
2018-02-12,158.5,163.88999938964844,157.50999450683594,162.7100067138672,158.19888305664062,60819500.0,AAPL,0.040278771683591064
2018-02-13,161.9499969482422,164.75,161.64999389648438,164.33999633789062,159.78367614746094,32549200.0,AAPL,0.010017726169740948
2018-02-14,163.0399932861328,167.5399932861328,162.8800048828125,167.3699951171875,162.72967529296875,40644900.0,AAPL,0.018437422498585043
2018-02-15,169.7899932861328,173.08999633789062,169.0,172.99000549316406,168.19387817382812,51147200.0,AAPL,0.0335784046211729
2018-02-16,172.36000061035156,174.82000732421875,171.77000427246094,172.42999267578125,167.64939880371094,40176100.0,AAPL,-0.003237212769150122
2018-02-20,172.0500030517578,174.25999450683594,171.4199981689453,171.85000610351562,167.08547973632812,33930500.0,AAPL,-0.0033636808208484803
2018-02-21,172.8300018310547,174.1199951171875,171.00999450683594,171.07000732421875,166.3271026611328,37471600.0,AAPL,-0.00453885685573685
2018-02-22,171.8000030517578,173.9499969482422,171.7100067138672,172.5,167.7174530029297,30991900.0,AAPL,0.008359132814508952
2018-02-23,173.6699981689453,175.64999389648438,173.5399932861328,175.5,170.63427734375,33812400.0,AAPL,0.017391298809965594
2018-02-26,176.35000610351562,179.38999938964844,176.2100067138672,178.97000122070312,174.008056640625,38162200.0,AAPL,0.01977199041947686
2018-02-27,179.10000610351562,180.47999572753903,178.16000366210938,178.38999938964844,173.4441680908203,38928100.0,AAPL,-0.0032405887445158266
2018-02-28,179.25999450683594,180.6199951171875,178.0500030517578,178.1199951171875,173.18165588378906,37782100.0,AAPL,-0.0015135257064036178
2018-03-01,178.5399932861328,179.77999877929688,172.66000366210938,175.0,170.1481170654297,48802000.0,AAPL,-0.01751651352955641
2018-03-02,172.8000030517578,176.3000030517578,172.4499969482422,176.2100067138672,171.32460021972656,38454000.0,AAPL,0.006914464729835812
2018-03-05,175.2100067138672,177.74000549316406,174.52000427246094,176.82000732421875,171.91770935058594,28401400.0,AAPL,0.0034619029030198423
2018-03-06,177.91000366210938,178.25,176.1300048828125,176.6699981689453,171.7718505859375,23788500.0,AAPL,-0.0008484219874695942
2018-03-07,174.94000244140625,175.85000610351562,174.27000427246094,175.02999877929688,170.1773223876953,31703500.0,AAPL,-0.009282825985765575
2018-03-08,175.47999572753906,177.1199951171875,175.07000732421875,176.94000244140625,172.03436279296875,23774100.0,AAPL,0.010912384677452813
2018-03-09,177.9600067138672,180.0,177.38999938964844,179.97999572753906,174.99005126953125,32185200.0,AAPL,0.017180802884825264
2018-03-12,180.2899932861328,182.38999938964844,180.2100067138672,181.72000122070312,176.68182373046875,32207100.0,AAPL,0.009667820819891704
2018-03-13,182.58999633789065,183.5,179.24000549316406,179.97000122070312,174.9803466796875,31693500.0,AAPL,-0.009630175956168996
2018-03-14,180.32000732421875,180.5200042724609,177.80999755859375,178.44000244140625,173.4927520751953,29368400.0,AAPL,-0.00850149535487732
2018-03-15,178.5,180.2400054931641,178.07000732421875,178.64999389648438,173.69692993164062,22743800.0,AAPL,0.0011768667797535937
2018-03-16,178.64999389648438,179.1199951171875,177.6199951171875,178.02000427246094,173.0844268798828,39404700.0,AAPL,-0.0035262744827951886
2018-03-19,177.32000732421875,177.47000122070312,173.66000366210938,175.3000030517578,170.43983459472656,33446800.0,AAPL,-0.01527920410188921
2018-03-20,175.24000549316406,176.8000030517578,174.94000244140625,175.24000549316406,170.38150024414062,19649400.0,AAPL,-0.0003422577282161665
2018-03-21,175.0399932861328,175.08999633789062,171.25999450683594,171.27000427246094,166.5215606689453,37054900.0,AAPL,-0.02265468709727514
2018-03-22,170.0,172.67999267578125,168.60000610351562,168.85000610351562,164.1686553955078,41490800.0,AAPL,-0.014129733495083063
2018-03-23,168.38999938964844,169.9199981689453,164.94000244140625,164.94000244140625,160.36703491210938,41028800.0,AAPL,-0.02315679856328079
2018-03-26,168.07000732421875,173.10000610351562,166.44000244140625,172.77000427246094,167.97999572753906,37541200.0,AAPL,0.04747210559577941
2018-03-27,173.67999267578125,175.14999389648438,166.9199981689453,168.33999633789062,163.6727752685547,40922600.0,AAPL,-0.025641270202022226
2018-03-28,167.25,170.02000427246094,165.19000244140625,166.47999572753906,161.86436462402344,41668500.0,AAPL,-0.0110489398225454
2018-03-29,167.80999755859375,171.75,166.89999389648438,167.77999877929688,163.12831115722656,38398500.0,AAPL,0.007808676950847193
2018-04-02,166.63999938964844,168.94000244140625,164.47000122070312,166.67999267578125,162.05880737304688,37586800.0,AAPL,-0.006556211957278735
2018-04-03,167.63999938964844,168.75,164.8800048828125,168.38999938964844,163.72142028808594,30278000.0,AAPL,0.01025931846586925
2018-04-04,164.8800048828125,172.00999450683594,164.77000427246094,171.61000061035156,166.85214233398438,34605500.0,AAPL,0.019122250713373923
2018-04-05,172.5800018310547,174.22999572753906,172.0800018310547,172.8000030517578,168.00912475585938,26933200.0,AAPL,0.006934177803717301
2018-04-06,170.97000122070312,172.47999572753906,168.1999969482422,168.3800048828125,163.71170043945312,35005300.0,AAPL,-0.025578517373095133
2018-04-09,169.8800048828125,173.08999633789062,169.85000610351562,170.0500030517578,165.33538818359375,29017700.0,AAPL,0.009917970064339476
2018-04-10,173.0,174.0,171.52999877929688,173.25,168.44667053222656,28408600.0,AAPL,0.018818006131742004
2018-04-11,172.22999572753906,173.9199981689453,171.6999969482422,172.44000244140625,167.65911865234375,22431600.0,AAPL,-0.004675378132405039
2018-04-12,173.41000366210938,175.0,173.0399932861328,174.13999938964844,169.31199645996094,22889300.0,AAPL,0.009858561949407374
2018-04-13,174.77999877929688,175.83999633789062,173.85000610351562,174.72999572753906,169.88560485839844,25124300.0,AAPL,0.003387878061984484
2018-04-16,175.02999877929688,176.19000244140625,174.8300018310547,175.82000732421875,170.94541931152344,21578400.0,AAPL,0.006238400563769675
2018-04-17,176.49000549316406,178.94000244140625,176.41000366210938,178.24000549316406,173.29830932617188,26605400.0,AAPL,0.013763983990472628
2018-04-18,177.80999755859375,178.82000732421875,176.8800048828125,177.83999633789062,172.90939331054688,20754500.0,AAPL,-0.002244199710529249
2018-04-19,173.75999450683594,175.38999938964844,172.66000366210938,172.8000030517578,168.00912475585938,34808800.0,AAPL,-0.028340094548169326
2018-04-20,170.60000610351562,171.22000122070312,165.42999267578125,165.72000122070312,161.1254119873047,65491100.0,AAPL,-0.04097225539718563
2018-04-23,166.8300018310547,166.9199981689453,164.08999633789062,165.24000549316406,160.65875244140625,36515500.0,AAPL,-0.002896250443320536
2018-04-24,165.6699981689453,166.3300018310547,161.22000122070312,162.94000244140625,158.42251586914062,33692000.0,AAPL,-0.01391917052935665
2018-04-25,162.6199951171875,165.4199981689453,162.41000366210938,163.64999389648438,159.11280822753906,28382100.0,AAPL,0.004357286933686977
2018-04-26,164.1199951171875,165.72999572753906,163.3699951171875,164.22000122070312,159.66700744628906,27963000.0,AAPL,0.003483058497449676
2018-04-27,164.0,164.3300018310547,160.6300048828125,162.32000732421875,157.81968688964844,35655800.0,AAPL,-0.011569832654764634
2018-04-30,162.1300048828125,167.25999450683594,161.83999633789062,165.25999450683594,160.6781768798828,42427400.0,AAPL,0.01811237904833196
2018-05-01,166.41000366210938,169.1999969482422,165.27000427246094,169.10000610351562,164.4116973876953,53569400.0,AAPL,0.023236014873404542
2018-05-02,175.22999572753906,177.75,173.8000030517578,176.57000732421875,171.67462158203125,66539400.0,AAPL,0.04417522785626016
2018-05-03,175.8800048828125,177.5,174.44000244140625,176.88999938964844,171.98573303222656,34068200.0,AAPL,0.0018122157330437982
2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,178.7333221435547,56201300.0,AAPL,0.03923342356580095
2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210935,180.02645874023438,42451400.0,AAPL,0.007235005656309967
2018-05-08,184.9900054931641,186.22000122070312,183.6699981689453,186.0500030517578,180.8917694091797,28402800.0,AAPL,0.004806574961261134
2018-05-09,186.5500030517578,187.3999938964844,185.22000122070312,187.3600006103516,182.1654510498047,23211200.0,AAPL,0.0070411254463651485
2018-05-10,187.7400054931641,190.3699951171875,187.6499938964844,190.0399932861328,184.77114868164065,27989300.0,AAPL,0.014304016578443157
2018-05-11,189.4900054931641,190.05999755859372,187.4499969482422,188.58999633789065,184.06842041015625,26212200.0,AAPL,-0.003803235929951354
2018-05-14,189.00999450683597,189.52999877929688,187.8600006103516,188.1499938964844,183.6389617919922,20778800.0,AAPL,-0.00233314664844253
2018-05-15,186.77999877929688,187.07000732421875,185.1000061035156,186.44000244140625,181.969970703125,23695200.0,AAPL,-0.009088436748829198
2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,183.6682281494141,19183100.0,AAPL,0.009332624716743565
2018-05-17,188.0,188.91000366210935,186.3600006103516,186.9900054931641,182.5067901611328,17294000.0,AAPL,-0.006323565049783375
2018-05-18,187.19000244140625,187.80999755859372,186.1300048828125,186.30999755859372,181.84307861328125,18297700.0,AAPL,-0.003636640298509297
2018-05-21,188.0,189.2700042724609,186.91000366210935,187.6300048828125,183.1314392089844,18400800.0,AAPL,0.007085013108709237
2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210935,182.6726837158203,15240700.0,AAPL,-0.002505061365463135
2018-05-23,186.3500061035156,188.5,185.75999450683597,188.3600006103516,183.84396362304688,20058400.0,AAPL,0.006411905071963098
2018-05-24,188.7700042724609,188.83999633789065,186.2100067138672,188.1499938964844,183.6389617919922,23234000.0,AAPL,-0.0011150860056249323
2018-05-25,188.22999572753903,189.6499938964844,187.6499938964844,188.5800018310547,184.05865478515625,17461000.0,AAPL,0.0022854245584302824
2018-05-29,187.6000061035156,188.75,186.8699951171875,187.8999938964844,183.3949737548828,22514100.0,AAPL,-0.003605812674487563
2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,183.0045623779297,18690500.0,AAPL,-0.0021288008551146875
2018-05-31,187.22000122070312,188.22999572753903,186.13999938964844,186.8699951171875,182.3896331787109,27482800.0,AAPL,-0.003360185075325428
2018-06-01,187.9900054931641,190.25999450683597,187.75,190.2400054931641,185.6788330078125,23442500.0,AAPL,0.01803391876926863
2018-06-04,191.63999938964844,193.4199981689453,191.3500061035156,191.8300018310547,187.23074340820312,26266200.0,AAPL,0.008358036159810123
2018-06-05,193.07000732421875,193.94000244140625,192.3600006103516,193.30999755859372,188.6752471923828,21566000.0,AAPL,0.007715099336172315
2018-06-06,193.6300048828125,194.0800018310547,191.9199981689453,193.97999572753903,189.3291778564453,20933600.0,AAPL,0.003465905961663962
2018-06-07,194.13999938964844,194.1999969482422,192.33999633789065,193.4600067138672,188.82167053222656,21347200.0,AAPL,-0.0026805552634023844
2018-06-08,191.1699981689453,192.0,189.7700042724609,191.6999969482422,187.10385131835935,26656800.0,AAPL,-0.009097574494629002
2018-06-11,191.3500061035156,191.97000122070312,190.2100067138672,191.22999572753903,186.6451110839844,18308500.0,AAPL,-0.002451794717973965
2018-06-12,191.38999938964844,192.6100006103516,191.1499938964844,192.27999877929688,187.66993713378903,16911100.0,AAPL,0.005490773606941612
2018-06-13,192.4199981689453,192.8800048828125,190.44000244140625,190.6999969482422,186.12782287597656,21638400.0,AAPL,-0.008217161903310677
2018-06-14,191.5500030517578,191.57000732421875,190.22000122070312,190.8000030517578,186.22543334960935,21610100.0,AAPL,0.0005244270959845476
2018-06-15,190.02999877929688,190.16000366210935,188.25999450683597,188.83999633789065,184.31243896484372,61719200.0,AAPL,-0.010272465744108561
2018-06-18,187.8800048828125,189.22000122070312,187.1999969482422,188.7400054931641,184.2147979736328,18484900.0,AAPL,-0.0005297580117722411
2018-06-19,185.13999938964844,186.3300018310547,183.4499969482422,185.69000244140625,181.23794555664065,33578500.0,AAPL,-0.016159681251113445
2018-06-20,186.3500061035156,187.1999969482422,185.72999572753903,186.5,182.02853393554688,20628700.0,AAPL,0.004362157033275027
2018-06-21,187.25,188.3500061035156,184.94000244140625,185.4600067138672,181.01345825195312,25711900.0,AAPL,-0.005576464643467172
2018-06-22,186.1199951171875,186.1499938964844,184.6999969482422,184.9199981689453,180.48638916015625,27200400.0,AAPL,-0.0029117674281613493
2018-06-25,183.3999938964844,184.9199981689453,180.72999572753903,182.1699981689453,177.80233764648438,31663100.0,AAPL,-0.014871212871848005
2018-06-26,182.9900054931641,186.52999877929688,182.5399932861328,184.42999267578125,180.00816345214844,24569200.0,AAPL,0.012406056269348875
2018-06-27,185.22999572753903,187.27999877929688,184.02999877929688,184.16000366210935,179.74462890625,25285300.0,AAPL,-0.0014640144138157174
2018-06-28,184.1000061035156,186.2100067138672,183.8000030517578,185.5,181.0525054931641,17365200.0,AAPL,0.007276304137000089
2018-06-29,186.2899932861328,187.19000244140625,182.91000366210935,185.1100006103516,180.67184448242188,22737700.0,AAPL,-0.002102489604909552
2018-07-02,183.82000732421875,187.3000030517578,183.4199981689453,187.17999267578125,182.6922149658203,17731300.0,AAPL,0.011182541968209225
2018-07-03,187.7899932861328,187.9499969482422,183.5399932861328,183.9199981689453,179.51039123535156,13954800.0,AAPL,-0.017416307153887423
2018-07-05,185.25999450683597,186.41000366210935,184.27999877929688,185.3999938964844,180.95489501953125,16604200.0,AAPL,0.008046909007545011
2018-07-06,185.4199981689453,188.42999267578125,185.1999969482422,187.97000122070312,183.46327209472656,17485200.0,AAPL,0.013861891246017777
2018-07-09,189.5,190.67999267578125,189.3000030517578,190.5800018310547,186.01071166992188,19756600.0,AAPL,0.013885283665277637
2018-07-10,190.7100067138672,191.27999877929688,190.17999267578125,190.3500061035156,185.7862548828125,15939100.0,AAPL,-0.0012066874272685935
2018-07-11,188.5,189.77999877929688,187.6100006103516,187.8800048828125,183.37542724609372,18831500.0,AAPL,-0.012976350905181011
2018-07-12,189.52999877929688,191.41000366210935,189.30999755859372,191.02999877929688,186.4499053955078,18041100.0,AAPL,0.016766031281214566
2018-07-13,191.0800018310547,191.83999633789065,190.8999938964844,191.3300018310547,186.74270629882807,12513900.0,AAPL,0.0015703998492202498
2018-07-16,191.5200042724609,192.6499938964844,190.4199981689453,190.91000366210935,186.33279418945312,15043100.0,AAPL,-0.0021950635583003475
2018-07-17,189.75,191.8699951171875,189.1999969482422,191.4499969482422,186.85983276367188,15534500.0,AAPL,0.002828479959801955
2018-07-18,191.77999877929688,191.8000030517578,189.92999267578125,190.3999938964844,185.8350067138672,16393400.0,AAPL,-0.005484464128258204
2018-07-19,189.69000244140625,192.5500030517578,189.69000244140625,191.8800048828125,187.2795562744141,20286800.0,AAPL,0.007773290867479465
2018-07-20,191.77999877929688,192.42999267578125,190.1699981689453,191.44000244140625,186.85011291503903,20676200.0,AAPL,-0.0022930605343052246
2018-07-23,190.67999267578125,191.9600067138672,189.55999755859372,191.6100006103516,187.0159912109375,15989400.0,AAPL,0.0008877612826163617
2018-07-24,192.4499969482422,193.66000366210935,192.0500030517578,193.0,188.3726959228516,18697900.0,AAPL,0.00725448504766546
2018-07-25,193.05999755859372,194.8500061035156,192.42999267578125,194.82000732421875,190.1490631103516,16709900.0,AAPL,0.009430067233456851
2018-07-26,194.6100006103516,195.9600067138672,193.6100006103516,194.2100067138672,189.55368041992188,19076000.0,AAPL,-0.003131136597208428
2018-07-27,194.9900054931641,195.19000244140625,190.1000061035156,190.97999572753903,186.4011383056641,24024000.0,AAPL,-0.016631394902351104
2018-07-30,191.8999938964844,192.1999969482422,189.07000732421875,189.91000366210935,185.35678100585935,21029500.0,AAPL,-0.0056027409987817745
2018-07-31,190.3000030517578,192.13999938964844,189.33999633789065,190.2899932861328,185.72764587402344,39373000.0,AAPL,0.002000816296827912
2018-08-01,199.1300048828125,201.75999450683597,197.30999755859372,201.5,196.6688995361328,67935700.0,AAPL,0.05891020483579856
2018-08-02,200.5800018310547,208.3800048828125,200.3500061035156,207.38999938964844,202.4176788330078,62404000.0,AAPL,0.029230749297088687
2018-08-03,207.02999877929688,208.7400054931641,205.47999572753903,207.9900054931641,203.00328063964844,33447400.0,AAPL,0.0028930368632660297
2018-08-06,208.0,209.25,207.07000732421875,209.07000732421875,204.0573883056641,25425400.0,AAPL,0.005192564685133405
2018-08-07,209.32000732421875,209.5,206.75999450683597,207.1100006103516,202.14437866210935,25587400.0,AAPL,-0.009374860961609444
2018-08-08,206.0500030517578,207.80999755859372,204.5200042724609,207.25,202.2810516357422,22525500.0,AAPL,0.0006761156285295389
2018-08-09,209.52999877929688,209.77999877929688,207.1999969482422,208.8800048828125,203.87196350097656,23492600.0,AAPL,0.007864858583488177
2018-08-10,207.3600006103516,209.1000061035156,206.6699981689453,207.52999877929688,203.26467895507807,24611200.0,AAPL,-0.0029787545843477092
2018-08-13,209.30999755859372,210.9499969482422,207.6999969482422,208.8699951171875,204.5771331787109,25890900.0,AAPL,0.006456873030669996
2018-08-14,210.16000366210935,210.55999755859372,208.25999450683597,209.75,205.4391021728516,20748000.0,AAPL,0.004213418091980392
2018-08-15,209.22000122070312,210.7400054931641,208.3300018310547,210.2400054931641,205.91900634765625,28807600.0,AAPL,0.00233599236819515
2018-08-16,211.75,213.80999755859372,211.47000122070312,213.32000732421875,208.9357147216797,28500400.0,AAPL,0.014649975383672409
2018-08-17,213.44000244140625,217.9499969482422,213.16000366210935,217.5800018310547,213.10812377929688,35427000.0,AAPL,0.019969822120527336
2018-08-20,218.1000061035156,219.17999267578125,215.1100006103516,215.4600067138672,211.0317230224609,30287700.0,AAPL,-0.00974341437582349
2018-08-21,216.8000030517578,217.19000244140625,214.02999877929688,215.0399932861328,210.62034606933597,26159800.0,AAPL,-0.0019493607275393732
2018-08-22,214.1000061035156,216.3600006103516,213.83999633789065,215.0500030517578,210.63015747070312,19018100.0,AAPL,4.658335032803329e-05
2018-08-23,214.6499938964844,217.0500030517578,214.6000061035156,215.4900054931641,211.0611114501953,18883200.0,AAPL,0.0020460222062557154
2018-08-24,216.6000061035156,216.8999938964844,215.1100006103516,216.16000366210935,211.7173309326172,18476400.0,AAPL,0.0031091444459521167
2018-08-27,217.1499938964844,218.7400054931641,216.3300018310547,217.94000244140625,213.4607391357422,20525100.0,AAPL,0.008234603163780996
2018-08-28,219.00999450683597,220.5399932861328,218.9199981689453,219.6999969482422,215.1845703125,22776800.0,AAPL,0.008075635752678556
2018-08-29,220.1499938964844,223.4900054931641,219.41000366210935,222.97999572753903,218.3971710205078,27254800.0,AAPL,0.014929512387167554
2018-08-30,223.25,228.25999450683597,222.3999938964844,225.02999877929688,220.40501403808597,48793800.0,AAPL,0.00919353949593793
2018-08-31,226.50999450683597,228.8699951171875,226.0,227.6300048828125,222.9515838623047,43340100.0,AAPL,0.011554046695955167
2018-09-04,228.41000366210935,229.17999267578125,226.6300048828125,228.3600006103516,223.6665954589844,27390100.0,AAPL,0.003207026316176753
2018-09-05,228.9900054931641,229.6699981689453,225.1000061035156,226.8699951171875,222.2072296142578,33333000.0,AAPL,-0.0065247375976364985
2018-09-06,226.22999572753903,227.3500061035156,221.3000030517578,223.1000061035156,218.51470947265625,34290000.0,AAPL,-0.016617461763110186
2018-09-07,221.8500061035156,225.3699951171875,220.7100067138672,221.3000030517578,216.75169372558597,37619800.0,AAPL,-0.008068178802813741
2018-09-10,220.9499969482422,221.8500061035156,216.47000122070312,218.3300018310547,213.8427276611328,39516500.0,AAPL,-0.013420730488666877
2018-09-11,218.00999450683597,224.3000030517578,216.55999755859372,223.8500061035156,219.24929809570312,35749000.0,AAPL,0.0252829286911167
2018-09-12,224.94000244140625,225.0,219.83999633789065,221.07000732421875,216.52642822265625,49278700.0,AAPL,-0.01241905856345471
2018-09-13,223.5200042724609,228.3500061035156,222.57000732421875,226.41000366210935,221.7566680908203,41706400.0,AAPL,0.02415520318279918
2018-09-14,225.75,226.83999633789065,222.5200042724609,223.83999633789065,219.23948669433597,31999300.0,AAPL,-0.011351096759144252
2018-09-17,222.1499938964844,222.9499969482422,217.2700042724609,217.8800048828125,213.4019927978516,37195100.0,AAPL,-0.026626106384854964
2018-09-18,217.7899932861328,221.8500061035156,217.1199951171875,218.2400054931641,213.7545928955078,31571700.0,AAPL,0.0016522811855381736
2018-09-19,218.5,219.6199951171875,215.3000030517578,218.3699951171875,213.88189697265625,27123800.0,AAPL,0.0005955618329598344
2018-09-20,220.2400054931641,222.27999877929688,219.1499938964844,220.02999877929688,215.5078125,26608800.0,AAPL,0.0076019314881596856
2018-09-21,220.77999877929688,221.3600006103516,217.2899932861328,217.66000366210935,213.1865081787109,96246700.0,AAPL,-0.010771323296175583
2018-09-24,216.82000732421875,221.25999450683597,216.6300048828125,220.7899932861328,216.25218200683597,27693400.0,AAPL,0.01438024316977482
2018-09-25,219.75,222.82000732421875,219.6999969482422,222.19000244140625,217.62339782714844,24554400.0,AAPL,0.0063408184259112765
2018-09-26,221.0,223.75,219.75999450683597,220.4199981689453,215.8897705078125,23984700.0,AAPL,-0.007966180735367923
2018-09-27,223.82000732421875,226.44000244140625,223.5399932861328,224.9499969482422,220.32666015625,30181200.0,AAPL,0.020551643730043923
2018-09-28,224.7899932861328,225.83999633789065,224.0200042724609,225.7400054931641,221.10043334960935,22929400.0,AAPL,0.003511936289555706
2018-10-01,227.9499969482422,229.4199981689453,226.3500061035156,227.25999450683597,222.58920288085935,23600800.0,AAPL,0.006733453701087688
2018-10-02,227.25,230.0,226.6300048828125,229.27999877929688,224.5676727294922,24788200.0,AAPL,0.008888435840672004
2018-10-03,230.0500030517578,233.47000122070312,229.77999877929688,232.07000732421875,227.3003387451172,28654800.0,AAPL,0.012168563633451868
2018-10-04,230.77999877929688,232.3500061035156,226.72999572753903,227.9900054931641,223.30419921875,32042000.0,AAPL,-0.017580878006733913
2018-10-05,227.9600067138672,228.41000366210935,220.5800018310547,224.2899932861328,219.6802215576172,33580500.0,AAPL,-0.016228882725052296
2018-10-08,222.2100067138672,224.8000030517578,220.1999969482422,223.7700042724609,219.1709442138672,29663900.0,AAPL,-0.0023182667066657947
2018-10-09,223.63999938964844,227.2700042724609,222.25,226.8699951171875,222.2072296142578,26891000.0,AAPL,0.01385350330666002
2018-10-10,225.4600067138672,226.3500061035156,216.0500030517578,216.3600006103516,211.9132080078125,41990600.0,AAPL,-0.04632622270803377
2018-10-11,214.5200042724609,219.5,212.32000732421875,214.4499969482422,210.04248046875,53124400.0,AAPL,-0.008827800572928535
2018-10-12,220.4199981689453,222.8800048828125,216.83999633789065,222.1100006103516,217.5450439453125,40337900.0,AAPL,0.0357192671683324
2018-10-15,221.16000366210935,221.8300018310547,217.2700042724609,217.3600006103516,212.8926544189453,30791000.0,AAPL,-0.021385867689712734
2018-10-16,218.92999267578125,222.9900054931641,216.75999450683597,222.1499938964844,217.58421325683597,29184000.0,AAPL,0.022037203917135928
2018-10-17,222.3000030517578,222.63999938964844,219.33999633789065,221.19000244140625,216.6439666748047,22885400.0,AAPL,-0.004321299638229803
2018-10-18,217.8600006103516,219.7400054931641,213.0,216.0200042724609,211.5802001953125,32581300.0,AAPL,-0.023373678746813176
2018-10-19,218.05999755859372,221.25999450683597,217.42999267578125,219.30999755859372,214.8025665283203,33078700.0,AAPL,0.0152299994519014
2018-10-22,219.7899932861328,223.3600006103516,218.94000244140625,220.6499938964844,216.1150360107422,28792100.0,AAPL,0.006110120114644069
2018-10-23,215.8300018310547,223.25,214.6999969482422,222.72999572753903,218.1522979736328,38767800.0,AAPL,0.009426747904710098
2018-10-24,222.6000061035156,224.22999572753903,214.5399932861328,215.08999633789065,210.66932678222656,40925500.0,AAPL,-0.034301592332117825
2018-10-25,217.7100067138672,221.3800048828125,216.75,219.8000030517578,215.2825164794922,29855800.0,AAPL,0.021897775854357704
2018-10-26,215.8999938964844,220.19000244140625,212.6699981689453,216.3000030517578,211.85446166992188,47258400.0,AAPL,-0.015923516993526343
2018-10-29,219.19000244140625,219.69000244140625,206.08999633789065,212.2400054931641,207.87789916992188,45935500.0,AAPL,-0.018770256093051496
2018-10-30,211.1499938964844,215.17999267578125,209.2700042724609,213.3000030517578,208.91612243652344,36660000.0,AAPL,0.0049943898353181915
